StartDate,EndDate,duration,precinct,pres,senate,congress,q1,recall2020,econ_usa,econ_md,biden,moore,votereason,issues,issue_other,trustgov,women,prolife,fav_dem,fav_rep,fav_court,fav_media,pid7,ideo,age,gender,gender_other,race,news,news_other,relig,hhinc,edu,residency,urban
10/29/2024 16:48,10/29/2024 16:59,666,1,1,1,2,1,2,2,2,3,2,2,"1,3,5,6,11",,2,4,1,80,30,30,70,7,2,3,2,,1,"1,2,5",,3,7,6,5,2
10/29/2024 16:55,10/29/2024 16:59,264,4,1,1,2,1,2,2,2,2,1,1,"1,3,4,5,9,11,12",,,3,1,80,0,20,50,5,2,3,2,,1,"1,3",,1,7,6,4,1
10/29/2024 16:55,10/29/2024 17:00,288,4,1,1,2,1,2,2,2,1,1,1,"1,2,5,12",,2,3,1,100,0,0,0,4,3,4,1,,4,"1,3,8",,2,7,4,4,1
10/29/2024 16:57,10/29/2024 17:00,198,1,1,1,2,1,3,3,3,2,2,2,"3,4,10",,2,3,1,,,,,4,3,3,1,,4,"1,2,4",,4,6,6,3,2
10/29/2024 16:58,10/29/2024 17:02,239,1,1,2,1,1,2,3,4,4,3,1,1,,2,2,1,10,10,10,10,3,3,6,1,,1,"1,5",,1,7,6,1,2
10/29/2024 16:58,10/29/2024 17:02,227,1,1,1,2,1,1,2,2,1,1,2,"1,7,3,4,5,6,9,11",,2,4,1,100,0,0,20,7,2,2,2,,1,"1,3,8,4,5,6",,4,5,6,1,2
10/29/2024 16:59,10/29/2024 17:02,206,1,3,2,1,2,2,3,3,5,3,5,"1,6,10",,2,5,2,30,40,70,30,4,4,2,1,,1,"2,5",,5,8,5,1,2
10/29/2024 16:57,10/29/2024 17:05,492,4,2,2,1,2,2,4,4,5,4,2,"1,2,4,6,8,10,11,12",,3,5,2,0,50,80,0,1,5,4,2,,1,1,,5,6,6,3,2
10/29/2024 17:00,10/29/2024 17:05,266,1,1,1,2,1,2,3,3,2,3,1,"1,6,11",,3,2,1,40,10,20,20,4,2,2,2,,1,"1,5,6",,1,5,5,1,2
10/29/2024 17:00,10/29/2024 17:06,327,4,1,1,2,1,2,2,2,2,1,1,"1,7,4,5,9,11,12",,2,4,1,100,0,,,6,3,4,2,,4,"1,2,3,8,5",,1,5,5,2,1
10/29/2024 17:00,10/29/2024 17:06,348,1,1,1,2,1,2,4,4,1,1,2,"1,5,9,12",,2,4,1,100,0,100,30,7,1,4,2,,1,"1,2,3,5,6",,1,6,6,4,2
10/29/2024 16:59,10/29/2024 17:06,435,4,2,2,1,3,2,4,4,4,5,1,"2,7,3,6,8,10",,2,5,2,20,60,50,30,2,2,6,1,,1,"1,8",,1,2,5,4,2
10/29/2024 16:59,10/29/2024 17:08,535,1,1,1,2,1,2,2,2,2,3,2,"1,3,5,11,13",,2,3,1,30,0,10,10,4,3,4,2,,1,"1,2,7",,2,8,5,3,2
10/29/2024 17:05,10/29/2024 17:09,242,4,5,2,1,1,2,5,5,5,5,5,"1,2,7,5,10",,4,4,1,0,0,0,0,4,3,2,2,,1,"1,2,3,8,4,5,6",,2,6,4,2,2
10/29/2024 16:03,10/29/2024 17:09,3973,1,5,2,1,1,2,3,4,4,5,1,6,,2,5,1,10,40,60,10,2,3,5,1,,1,2,,2,7,5,4,2
10/29/2024 17:10,10/29/2024 17:13,176,4,1,1,2,1,1,1,2,3,3,2,"1,3,5,6,11,12",,2,4,1,80,10,10,70,6,2,4,2,,1,"1,2,8,5",,5,7,6,4,2
10/29/2024 16:09,10/29/2024 17:14,3930,1,1,1,2,1,2,4,4,3,2,2,"1,11,12",,2,4,1,50,0,20,30,,2,1,2,,1,"1,4,6",,2,8,3,1,2
10/29/2024 17:04,10/29/2024 17:15,660,4,1,1,2,1,1,4,4,3,4,1,"1,2,7,3,4,5,6,8,9,10,11,12,13",,3,3,1,100,,,,,3,4,2,,4,"1,2,8",,5,8,7,2,2
10/29/2024 17:14,10/29/2024 17:18,228,1,1,1,3,1,1,1,1,1,2,1,"1,3,5,10,11",,2,4,1,80,10,30,70,6,2,5,1,,"1,4,2","2,3,8",,2,7,5,2,2
10/29/2024 17:11,10/29/2024 17:18,431,4,2,2,1,2,2,4,4,5,4,2,"2,7,3,4,6,8,9,10,11,12",,3,1,2,0,70,80,0,1,5,5,1,,1,"1,2,3,8,4,5",,2,3,2,2,3
10/29/2024 17:12,10/29/2024 17:19,374,4,1,1,2,1,6,2,2,1,1,2,"1,7,3,5,6,9,11,12",,2,4,1,80,20,20,90,7,2,5,1,,1,"2,3,8,5",,1,8,7,4,2
10/29/2024 17:15,10/29/2024 17:20,276,4,1,1,2,1,5,5,5,3,2,2,"1,2,7,3,5,12",,1,4,1,80,0,30,0,7,1,1,1,,"1,9","1,4,6",,2,1,4,1,2
10/29/2024 17:16,10/29/2024 17:20,251,4,1,2,2,1,2,3,3,2,2,1,"2,7,4,6,9,10,11,12",,2,3,1,70,40,50,,5,3,3,2,,1,"2,5",,5,6,5,3,2
10/29/2024 17:14,10/29/2024 17:20,357,4,1,1,2,1,2,2,2,2,3,2,"1,3,5,12",,2,4,1,90,10,20,40,6,3,4,2,,1,"1,2,3,8,5",,1,6,6,2,2
10/29/2024 16:24,10/29/2024 17:21,3387,1,1,1,2,1,2,2,2,3,3,1,"1,5,11,12,13",American democracy ,3,4,1,,0,10,20,5,1,5,1,,1,"1,2,8,5",,2,7,5,3,2
10/29/2024 17:19,10/29/2024 17:23,241,4,1,2,2,1,1,2,2,2,1,2,"2,3,4,9,11",,2,4,1,70,40,50,50,5,2,3,1,,"1,3","2,5",,5,6,6,4,2
10/29/2024 17:19,10/29/2024 17:24,261,1,2,2,1,2,2,4,4,5,5,2,"2,7,3,6,9,10",,3,,3,0,90,70,0,4,3,2,2,,1,"3,7",Independent Research ,4,4,3,2,1
10/29/2024 17:22,10/29/2024 17:24,121,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2024 17:21,10/29/2024 17:26,292,4,1,1,2,1,2,4,4,2,2,2,"1,2,7,3,4,5,10,12",,3,4,1,60,10,0,20,5,1,2,2,,4,"1,3,8,5,6",,2,5,5,2,2
10/29/2024 17:22,10/29/2024 17:27,301,4,2,2,1,2,2,5,5,5,,1,"1,2,6,9",,2,5,2,20,70,80,0,2,3,3,2,,3,"2,4,5",,5,6,5,4,2
10/29/2024 17:24,10/29/2024 17:27,149,1,1,1,2,1,1,1,2,2,2,2,1,,1,2,1,100,0,20,100,7,1,6,1,,1,2,,1,7,6,2,2
10/29/2024 17:23,10/29/2024 17:28,301,4,2,2,1,2,2,4,4,5,5,3,"1,2,3,4,6,8,9,10,11,13",against question 1,2,5,2,0,80,80,0,2,4,6,2,,1,"3,5,6,7",newsletters/magazines,5,8,3,1,2
10/29/2024 17:27,10/29/2024 17:30,159,1,1,1,2,1,1,2,2,2,2,1,"1,3,12",,2,4,1,100,0,40,60,7,1,6,2,,1,"2,3",,1,7,6,3,2
10/29/2024 17:23,10/29/2024 17:30,453,4,2,2,1,1,2,4,4,4,4,1,"1,2,3",,3,4,1,40,70,50,0,3,3,3,2,,1,"2,8,5",,2,4,3,1,2
10/29/2024 16:48,10/29/2024 17:31,2583,1,1,1,2,1,2,2,2,1,3,2,"1,2,3,5,6,10,12",,2,2,1,80,20,10,70,6,3,5,2,,1,"1,2,8,6,7",,1,8,5,3,2
10/29/2024 16:59,10/29/2024 17:32,1982,1,1,1,2,1,1,4,3,4,3,3,"1,3,12",,3,4,1,70,10,10,0,7,1,2,1,,1,"1,5,6",,2,5,5,1,2
10/29/2024 17:30,10/29/2024 17:33,184,1,2,3,1,1,2,4,4,5,5,1,"7,8,10,13",Economy ,3,,3,0,50,80,0,3,3,3,1,,1,"2,3,5",,2,3,3,1,2
10/29/2024 17:32,10/29/2024 17:34,136,4,1,1,2,4,5,4,2,2,2,4,"1,2,3,4,5,6,12",,2,2,1,70,20,70,30,2,2,1,2,,4,"1,3,8,6",,5,8,3,6,2
10/29/2024 17:31,10/29/2024 17:35,204,4,1,1,2,1,2,2,2,1,2,1,"1,2,7,3,4,5,6,8,9,10,11,12",,1,4,1,100,0,20,30,7,1,5,2,,3,"2,3",,2,3,5,1,2
10/29/2024 17:32,10/29/2024 17:35,196,4,1,1,2,1,5,4,4,2,3,2,"1,3,4,9,11,12",,3,4,1,80,10,10,30,7,2,1,2,,4,1,,4,2,3,6,1
10/29/2024 17:32,10/29/2024 17:36,217,4,1,1,5,1,5,4,4,3,3,2,1,,2,2,1,70,,,,6,2,1,2,,4,1,,5,8,2,6,2
10/29/2024 17:26,10/29/2024 17:36,574,4,1,1,2,1,2,2,2,1,3,5,"1,7,5,9,10,11,12",,2,5,1,70,20,50,40,5,2,2,1,,4,"1,4",,1,6,5,2,2
10/29/2024 15:26,10/29/2024 17:39,8003,1,1,1,2,4,4,4,4,3,3,3,"1,4,11,12",,4,4,1,70,0,0,10,5,2,1,2,,3,"1,3,4,5,6",,2,1,3,2,2
10/29/2024 17:34,10/29/2024 17:40,348,4,2,2,1,2,2,5,5,5,5,2,"2,7,4,6,8,9,10",,4,1,2,0,80,80,0,1,4,4,2,,9,"1,3,4,5,6",,5,6,5,2,2
10/29/2024 17:38,10/29/2024 17:41,225,15,1,1,2,1,1,2,2,1,1,2,"7,3,4,6,10",,2,3,3,80,0,0,40,6,2,2,1,,1,"2,4",,1,6,6,5,2
10/29/2024 17:38,10/29/2024 17:42,228,4,2,2,1,1,2,4,4,5,5,2,"2,4,8",,3,1,1,10,80,80,20,3,4,5,1,,6,"3,8",,2,4,4,1,2
10/29/2024 17:41,10/29/2024 17:44,160,4,1,1,2,1,1,2,2,2,2,1,"1,2,3,5,6",,2,3,1,80,10,20,50,6,2,3,1,,1,"1,2,3,8,6",,2,5,6,3,2
10/29/2024 17:42,10/29/2024 17:47,301,4,1,1,2,1,1,2,3,2,2,2,"1,3,4,5,13",,2,4,1,70,0,0,60,7,2,3,2,,1,"1,2,5,6",,3,5,6,5,2
10/29/2024 17:42,10/29/2024 17:50,496,4,1,2,2,1,2,2,2,1,1,3,"1,3,9,11",,2,3,1,80,20,20,80,6,2,4,1,,1,"2,3,5",,2,6,6,4,2
10/29/2024 17:47,10/29/2024 17:51,273,4,1,1,2,1,5,1,1,1,1,1,"1,3,5,9,11",,1,1,1,100,0,70,80,6,2,1,1,,1,"1,3,4,6",,2,6,2,1,2
10/29/2024 18:00,10/29/2024 18:05,277,1,1,7,5,1,2,5,4,3,3,1,"1,2,7,4,5,9,10,11,12",,2,3,1,100,20,30,60,7,2,1,1,,"4,3","1,3,6",,2,4,3,5,2
10/29/2024 18:21,10/29/2024 18:26,333,1,2,2,1,2,2,5,4,4,3,2,"1,2,7,3,4,5,6,8,9,10,11",,3,5,2,30,70,30,10,3,4,1,1,,7,"1,3,4,5,6",,1,3,4,6,2
10/29/2024 18:22,10/29/2024 18:33,669,1,1,1,2,1,1,3,3,2,3,3,"1,2,3,4,5,6,9,10,12",,2,4,1,100,0,100,,7,3,5,2,,1,3,,5,4,6,4,2
10/29/2024 18:57,10/29/2024 19:02,292,1,2,2,1,2,2,5,5,5,4,2,"2,7,4,6,8",,2,5,1,10,100,90,10,1,4,4,2,,1,"1,8",,2,2,5,1,2
10/29/2024 19:17,10/29/2024 19:26,501,2,1,1,2,1,2,3,3,2,2,2,"1,2,7,3,4,5,6,8,9,10,11,12",,2,4,1,100,0,30,,6,1,3,2,,4,"1,2,8,5,6",,1,6,3,2,1
10/29/2024 19:41,10/29/2024 19:48,401,2,4,2,2,1,2,4,4,4,3,3,"1,2,7,5,6",,2,2,1,,20,50,20,4,3,3,1,,10,"1,2,4,5",,5,6,6,5,2
10/29/2024 17:11,10/29/2024 20:22,11436,1,1,1,2,1,2,4,3,1,2,2,"1,7,3,5,6,8,10,11,12",,2,3,1,80,0,10,30,7,3,6,1,,1,"1,2,3,8,4",,5,4,6,2,2
10/29/2024 17:04,10/29/2024 23:55,24663,4,1,1,2,1,6,2,2,5,2,3,"1,3,4,5,6,9,10,11,12",,2,4,1,50,0,0,,6,1,6,2,,1,"1,2,8",,2,1,5,2,1
10/29/2024 10:37,10/30/2024 8:13,77779,2,1,1,2,4,5,4,4,3,3,1,"2,7,3,5,10",,3,5,1,90,10,,,6,3,1,1,,4,"1,3,8",,2,2,3,1,2
10/30/2024 8:05,10/30/2024 8:20,863,,1,1,2,1,1,4,3,2,2,3,"1,2,7,4,5,6,9,10,11,12",,3,3,1,20,0,0,20,6,1,1,1,,4,"3,4,7",Twitch.tv/hasanabi,1,8,3,5,2
10/30/2024 9:55,10/30/2024 9:58,161,4,1,1,2,1,2,2,2,1,1,1,"3,5,13",Democracy,2,4,1,80,0,0,70,7,1,4,2,,1,"3,8",,1,7,6,4,2
10/30/2024 10:35,10/30/2024 10:43,513,2,,,,,2,2,2,1,1,1,"1,3,5,6,9,11,12",,,2,1,100,,,,,,6,2,,4,"3,8",,5,1,3,4,1
10/30/2024 11:20,10/30/2024 11:27,415,1,1,2,2,1,2,2,2,1,2,1,"1,4,5,11,12",,2,4,1,100,0,10,30,7,2,6,2,,1,"2,3,6",,5,5,6,5,2
10/23/2024 16:26,10/23/2024 16:27,31,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 2:53,10/24/2024 2:54,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2024 7:17,10/31/2024 7:23,349,1,1,1,2,1,2,4,4,2,2,1,"1,3,4,10,11,12",,2,4,1,100,0,0,20,6,3,5,2,,1,"1,3,8",,1,3,2,3,1
10/24/2024 8:52,10/24/2024 8:54,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 8:54,10/24/2024 8:55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:01,10/24/2024 9:01,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:01,10/24/2024 9:01,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:02,10/24/2024 9:02,34,1,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:01,10/24/2024 9:03,127,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:37,10/24/2024 9:39,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:39,10/24/2024 9:39,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2024 10:34,10/24/2024 9:39,601521,2,8,3,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:37,10/24/2024 9:40,158,1,1,1,,1,3,2,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:36,10/24/2024 9:41,245,4,1,1,,1,3,4,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:39,10/24/2024 9:44,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:44,10/24/2024 9:58,825,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:36,10/24/2024 9:59,1359,1,7,7,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:37,10/24/2024 10:14,2212,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:36,10/24/2024 10:29,3142,1,7,7,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:36,10/24/2024 10:43,3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 8:43,10/24/2024 12:14,12632,1,6,7,,4,,2,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:37,10/24/2024 12:35,10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:38,10/24/2024 12:37,10767,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:38,10/24/2024 12:51,11566,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 13:14,10/24/2024 13:14,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2024 9:44,10/24/2024 15:51,22022,1,,,,,,,,,,,,,,,,10,0,0,0,,,,,,,,,,,,,
10/25/2024 17:27,10/25/2024 17:28,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2024 23:23,11/1/2024 23:42,1134,5,1,1,2,1,2,3,3,3,2,2,"1,2,3,4,5,8,9,10,11,12",,2,4,1,80,10,0,20,6,3,6,2,,4,"3,8,5,6",,4,5,3,2,2
10/24/2024 9:00,10/26/2024 7:01,165615,1,1,1,,1,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,
11/4/2024 11:23,11/4/2024 11:38,887,5,1,1,2,1,2,3,3,2,1,1,"1,2,3,4,5,6,8,9,10,11,12",,2,4,1,80,20,10,,6,3,6,2,,4,"2,3,8,6",,4,6,3,2,2
10/29/2024 6:35,10/29/2024 6:36,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2024 5:57,11/5/2024 6:00,182,20,1,1,2,1,4,2,2,3,2,3,"1,3,5,10,11,12",,2,3,1,70,30,30,30,5,3,3,1,,1,7,online unbiased news,1,5,5,5,2
11/5/2024 6:02,11/5/2024 6:05,204,20,1,1,2,1,2,3,4,2,2,2,"1,5,9,12",,2,4,1,80,10,40,50,6,2,4,2,,1,"2,3,8",,1,8,3,2,2
11/5/2024 6:02,11/5/2024 6:07,261,20,1,1,2,1,2,2,2,2,2,3,"1,3,5,6",,3,3,1,80,10,20,80,7,2,4,1,,1,2,,1,6,6,2,2
11/5/2024 6:08,11/5/2024 6:11,160,20,1,1,2,1,2,4,4,4,1,1,"7,9,10,12",,3,1,2,,,100,90,6,3,3,2,,7,1,,4,3,5,5,1
11/5/2024 6:10,11/5/2024 6:15,340,20,2,2,1,1,2,5,5,5,3,1,"2,7,6",,2,,2,0,100,50,20,1,3,5,2,,1,3,,2,4,3,2,1
11/5/2024 6:16,11/5/2024 6:18,136,20,1,1,2,1,1,4,3,2,4,2,13,,3,2,1,,,,,6,2,2,1,,4,1,,2,4,5,2,1
11/5/2024 6:13,11/5/2024 6:18,269,20,1,1,2,1,2,4,4,3,3,3,"1,2,5,9,11,12",,3,2,1,70,0,80,30,6,1,1,2,,4,"1,6",,1,2,3,4,2
11/5/2024 6:16,11/5/2024 6:20,208,19,1,1,2,1,2,3,2,1,1,2,"1,3,5,12",,2,4,1,100,20,10,80,7,1,2,1,,1,"1,4,5",,1,1,3,1,1
11/5/2024 6:09,11/5/2024 6:20,674,8,2,2,1,4,5,5,5,5,4,1,"1,2,3,4,6,8,9,10",,2,2,2,0,100,90,0,2,4,3,1,,4,"1,3,8,5,7",,5,3,6,5,1
11/5/2024 6:08,11/5/2024 6:22,796,8,1,1,2,1,2,4,3,3,1,2,"1,2,7,4,5,8,9,11,12",,3,3,1,90,50,30,0,6,,3,2,,4,,,5,3,4,4,1
11/5/2024 6:17,11/5/2024 6:23,352,8,1,2,1,3,2,3,4,4,5,1,"3,4,6,8",,3,5,1,20,20,,10,4,3,4,1,,6,"2,7",,2,8,7,2,2
11/5/2024 6:21,11/5/2024 6:24,209,8,1,1,2,1,3,4,3,3,3,2,"1,7,3,5,8,9,12",,4,4,1,100,0,20,0,6,2,2,1,,4,"1,5",,1,4,3,2,2
11/5/2024 6:15,11/5/2024 6:26,629,20,1,1,2,1,2,2,2,1,3,3,13,Against Trump,2,2,1,100,0,0,100,6,2,5,1,,1,3,,1,3,2,2,1
11/5/2024 6:22,11/5/2024 6:27,313,8,1,1,2,1,2,1,2,2,2,1,"1,2,7,3,4,5,6,8,9,10,11,12,13",Stopping fascism ,2,4,1,60,0,0,30,4,1,3,2,,1,"1,2,3,8,4,5,6,7",I watch a lot of legislative proceedings on C-SPAN ,1,1,3,5,2
11/5/2024 6:25,11/5/2024 6:29,275,11,2,2,1,1,2,4,4,3,4,1,"1,2,10,11",,2,3,1,40,60,70,0,3,3,3,2,,1,"2,5",,2,7,6,1,2
11/5/2024 6:22,11/5/2024 6:30,479,8,1,1,2,1,2,2,2,2,2,5,"1,2,7,3,4,5,6,8,9,10,11,12,13",To prevent the spread of facism in the United States and ultimately hoping to make things better for the most people possible.,2,4,1,90,0,0,20,4,1,3,1,,4,"1,2,3,8,4,5,6",,1,4,3,5,2
11/5/2024 6:26,11/5/2024 6:32,359,20,1,2,3,2,5,4,3,4,3,2,"1,2,7,3,4,5,6,8,9,10,11,12",,2,5,2,,,80,,4,2,1,1,,3,"1,4,6",,4,2,3,2,2
11/5/2024 6:29,11/5/2024 6:33,217,17,1,2,3,1,2,4,4,4,3,1,"1,2,7,3,5,8,9,10",,3,3,1,80,,70,20,5,2,2,1,,1,"1,2,4,6",,2,1,6,2,2
11/5/2024 6:31,11/5/2024 6:34,199,20,2,2,1,1,2,5,4,5,3,2,"1,2,7,3,8,10",,3,3,1,0,100,,,2,3,2,2,,1,"1,2,3,8,5",,3,5,4,5,2
11/5/2024 6:28,11/5/2024 6:34,363,11,2,2,1,2,2,5,4,3,3,1,"2,4,6",,3,5,2,0,40,,0,4,5,4,2,,7,2,,5,8,6,4,2
11/5/2024 6:33,11/5/2024 6:36,221,14,2,2,1,1,2,5,5,5,5,1,"2,7,4,6,8,10,11",,4,5,2,0,70,50,10,2,4,3,2,,6,"2,8,5",,4,2,5,1,2
11/5/2024 6:29,11/5/2024 6:36,431,8,2,2,1,2,2,5,5,5,3,2,"1,2,7,8,10",,3,3,2,,60,,0,2,4,1,2,,1,"8,6",,5,7,5,3,2
11/5/2024 6:33,11/5/2024 6:37,250,11,3,2,1,1,2,3,3,4,4,1,"2,3,10",,2,3,1,20,50,50,40,3,4,3,1,,1,"1,5,6",,2,7,5,2,2
10/29/2024 7:36,10/29/2024 7:37,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2024 6:27,11/5/2024 6:37,639,20,1,1,2,1,2,2,3,2,2,2,3,,2,1,1,100,0,0,0,7,3,3,1,,4,"2,8",,3,2,2,5,1
11/5/2024 6:30,11/5/2024 6:38,442,8,2,2,1,2,2,5,5,5,3,1,"2,7,3,4,6,8,9,10",,2,4,1,20,70,80,0,2,4,4,2,,1,"1,3,5,6",,5,7,5,5,2
11/5/2024 6:26,11/5/2024 6:38,715,8,1,1,2,1,2,2,2,1,1,1,"1,3,5,8,9,10,11,12",,2,1,1,100,,60,50,7,2,6,2,,4,"1,2,3,8,4,6",,5,4,5,4,2
11/5/2024 6:33,11/5/2024 6:38,291,8,1,1,2,1,2,3,3,3,3,2,"1,3,8,9,11,12",,2,4,1,70,0,,,5,2,1,2,,1,"1,3,8,5",,2,5,4,1,2
11/5/2024 6:34,11/5/2024 6:38,240,8,1,1,2,1,2,3,3,2,2,3,"2,7,12",,2,3,3,80,30,40,70,6,3,4,2,,4,3,,5,7,6,4,2
11/5/2024 6:33,11/5/2024 6:40,380,8,2,2,1,2,5,5,5,5,4,2,"2,7,4,6,10",,3,3,2,30,80,80,30,2,4,1,2,,1,"1,3,8,5,6",,4,7,2,5,2
11/5/2024 6:35,11/5/2024 6:40,268,11,2,2,1,2,2,5,5,5,4,1,"2,4,6",,3,,2,10,40,40,0,2,4,4,1,,1,"1,3",,3,7,6,4,2
11/5/2024 6:36,11/5/2024 6:41,292,11,2,2,1,1,2,4,4,4,3,1,"2,4,8,10",,3,2,1,20,80,,,2,3,4,2,,1,"1,2,3,8",,1,8,6,1,2
10/29/2024 7:41,10/29/2024 7:42,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2024 6:37,11/5/2024 6:42,261,20,6,2,1,1,2,5,5,5,5,1,3,,4,5,1,0,0,0,0,3,3,2,1,,1,"1,2,3,8,4,5,6",,1,6,4,3,2
11/5/2024 6:36,11/5/2024 6:43,416,20,1,1,2,1,2,5,4,3,2,1,"1,5,9,11,12",,3,4,1,60,10,20,20,4,2,1,2,,4,"1,2,3,8,6",,2,5,3,2,2
11/5/2024 6:38,11/5/2024 6:43,318,14,2,3,1,1,2,5,5,5,5,2,"11,13",,2,5,1,,90,,,2,3,4,2,,1,7,,4,8,3,1,2
11/5/2024 6:41,11/5/2024 6:44,177,8,1,2,2,1,2,3,3,3,2,1,"2,7,9,12",,2,5,1,,,,,4,3,2,1,,4,"2,3,8",,2,3,5,3,1
11/5/2024 6:24,11/5/2024 6:44,1238,17,1,1,,1,2,3,3,2,1,1,"1,3,4,5,6,8,10,11,12",,2,5,3,90,20,10,80,6,3,6,1,,1,"1,3",,2,8,6,2,2
11/5/2024 6:43,11/5/2024 6:45,119,20,2,1,1,1,1,1,1,1,1,1,"7,9,10",,1,1,1,,,,,,1,2,2,,4,7,,1,2,3,2,1
11/5/2024 6:43,11/5/2024 6:46,209,8,1,1,2,1,2,4,4,2,2,2,1,,2,2,1,,,,,6,,4,2,,4,"2,8,5,6",,1,5,5,3,3
11/5/2024 6:43,11/5/2024 6:46,188,17,1,1,2,1,6,5,4,5,3,1,"1,2,3,5,6,9,12,13",Stopping genocide ,3,4,1,20,0,10,0,8,1,2,2,,1,1,,1,4,6,1,2
11/5/2024 6:43,11/5/2024 6:47,238,5,2,3,1,2,2,4,4,4,4,1,"1,7,4,6,10",,3,5,2,10,10,,0,4,3,5,2,,"1,6","3,8,5",,5,8,6,2,2
11/5/2024 6:46,11/5/2024 6:48,130,5,1,1,2,1,1,1,2,1,1,1,"1,2,7,11,12",,2,3,1,80,0,20,30,6,1,2,1,,1,"1,8",,2,5,6,5,2
11/5/2024 6:46,11/5/2024 6:48,160,5,1,1,2,1,1,2,2,2,1,2,"1,2,7,3,4,5,6,8,9,10,11,12",,2,4,1,90,10,10,60,7,1,2,2,,1,1,,2,5,6,4,2
11/5/2024 6:45,11/5/2024 6:49,227,11,1,1,2,1,2,2,3,3,,1,"1,7,3,5,11,12",,2,4,1,80,10,20,10,6,2,3,2,,1,"5,6",,1,3,5,3,2
11/5/2024 6:47,11/5/2024 6:50,176,14,1,1,2,1,2,3,3,2,2,2,"1,7,4,10,11,12",,2,4,1,100,0,100,,7,3,2,2,,"1,9","1,2,3,8",,4,2,3,3,1
11/5/2024 6:47,11/5/2024 6:50,180,17,1,1,1,1,2,1,1,2,2,1,"1,3,4,5,8,9,10,12",,2,1,1,90,20,30,30,7,3,4,2,,4,1,,2,7,6,2,2
11/5/2024 6:47,11/5/2024 6:51,250,5,3,2,1,2,2,4,4,4,4,2,"2,8,13",Mental health care,2,3,2,50,,60,30,4,3,2,2,,1,"1,8,6",,5,8,3,1,2
11/5/2024 6:46,11/5/2024 6:52,316,8,1,1,2,1,2,4,4,4,4,2,"2,3,11",,2,1,2,100,,,,6,2,3,5,,7,"1,3,8,5,6",,2,8,7,2,3
11/5/2024 6:50,11/5/2024 6:52,101,17,1,1,,1,,1,3,1,,,4,,1,,,,,,,7,,3,2,,4,,,,,,,
11/5/2024 6:45,11/5/2024 6:52,403,5,2,2,2,2,2,3,3,4,1,2,"3,5,6,11",,2,3,2,50,50,50,,6,3,6,1,,3,1,,5,5,6,1,2
11/5/2024 6:49,11/5/2024 6:52,165,11,1,2,1,1,2,2,3,3,2,3,"1,2,10",,,1,1,50,,40,30,2,,5,1,,1,"3,8",,3,7,6,1,2
11/5/2024 6:45,11/5/2024 6:52,410,,1,1,2,1,2,2,2,2,2,1,"1,3,5,12",,2,4,1,100,10,80,50,7,1,6,1,,1,"2,5",,2,,6,2,2
